Parent,parent_sku,post_status,sku,regular_price,sale_price,meta:attribute_pa_length,meta:attribute_pa_size
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"63,5 / 20,2 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"64 / 20,3 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"64 / 20,3 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"64,5 / 20,5 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"64,5 / 20,5 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"65 / 20,7 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"65 / 20,7 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"65,5 / 20,8 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"65,5 / 20,8 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"66 / 21,0 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"66 / 21,0 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"66,5 / 21,2 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"66,5 / 21,2 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"67 / 21,3 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"67 / 21,3 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"67,5 / 21,5 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"67,5 / 21,5 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"68 / 21,6 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"68 / 21,6 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"68,5 / 21,8 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"68,5 / 21,8 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"69 / 22,0 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"69 / 22,0 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"69,5 / 22,1 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"69,5 / 22,1 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"70 / 22,3 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"70 / 22,3 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"70,5 / 22,4 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"70,5 / 22,4 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"71 / 22,6 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"71 / 22,6 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"71,5 / 22,8 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"71,5 / 22,8 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"72 / 22,9 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"72 / 22,9 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"72,5 / 23,1 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"72,5 / 23,1 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"73 / 23,2 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"73 / 23,2 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"73,5 / 23,4 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"73,5 / 23,4 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"74 / 23,6 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"74 / 23,6 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"74,5 / 23,7 (+200,00)"
"Forlovelsesring 9k gull, buet 6x1,7 mm",17246,publish,,1549,,,"74,5 / 23,7 (+200,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"45 / 14,3"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"45,5 / 14,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"45,5 / 14,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46 / 14,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46 / 14,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46,5 / 14,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46,5 / 14,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47 / 15,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47 / 15,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47,5 / 15,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47,5 / 15,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48 / 15,3"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48 / 15,3"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48,5 / 15,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48,5 / 15,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49 / 15,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49 / 15,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49,5 / 15,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49,5 / 15,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50 / 15,9"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50 / 15,9"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50,5 / 16,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50,5 / 16,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51 / 16,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51 / 16,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51,5 / 16,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51,5 / 16,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52 / 16,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52 / 16,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52,5 / 16,7"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52,5 / 16,7"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53 / 16,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53 / 16,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53,5 / 17,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53,5 / 17,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54 / 17,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54 / 17,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54,5 / 17,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54,5 / 17,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55 / 17,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55 / 17,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55,5 / 17,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55,5 / 17,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56 / 17,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56 / 17,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56,5 / 18,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56,5 / 18,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57 / 18,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57 / 18,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57,5 / 18,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57,5 / 18,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58 / 18,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58 / 18,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58,5 / 18,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58,5 / 18,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59 / 18,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59 / 18,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59,5 / 18,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59,5 / 18,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60 / 19,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60 / 19,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60,5 / 19,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60,5 / 19,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61 / 19,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61 / 19,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61,5 / 19,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61,5 / 19,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62 / 19,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62 / 19,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62,5 / 19,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62,5 / 19,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63 / 20,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63 / 20,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63,5 / 20,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63,5 / 20,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64 / 20,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64 / 20,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64,5 / 20,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64,5 / 20,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65 / 20,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65 / 20,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65,5 / 20,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65,5 / 20,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66 / 21,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66 / 21,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66,5 / 21,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66,5 / 21,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"67 / 21,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"67 / 21,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"67,5 / 21,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"67,5 / 21,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"68 / 21,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"68 / 21,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"68,5 / 21,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"68,5 / 21,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"69 / 22,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"69 / 22,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"69,5 / 22,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"69,5 / 22,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"70 / 22,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"70 / 22,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"70,5 / 22,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"70,5 / 22,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"71 / 22,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"71 / 22,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"71,5 / 22,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"71,5 / 22,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"72 / 22,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"72 / 22,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"72,5 / 23,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"72,5 / 23,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"73 / 23,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"73 / 23,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"73,5 / 23,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"73,5 / 23,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"74 / 23,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"74 / 23,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"74,5 / 23,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"74,5 / 23,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"45,5 / 14,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"45,5 / 14,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46 / 14,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46 / 14,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46,5 / 14,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"46,5 / 14,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47 / 15,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47 / 15,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47,5 / 15,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"47,5 / 15,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48 / 15,3"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48 / 15,3"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48,5 / 15,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"48,5 / 15,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49 / 15,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49 / 15,6"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49,5 / 15,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"49,5 / 15,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50 / 15,9"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50 / 15,9"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50,5 / 16,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"50,5 / 16,1"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51 / 16,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51 / 16,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51,5 / 16,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"51,5 / 16,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52 / 16,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52 / 16,5"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52,5 / 16,7"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"52,5 / 16,7"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53 / 16,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53 / 16,8"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53,5 / 17,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"53,5 / 17,0"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54 / 17,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54 / 17,2"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54,5 / 17,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"54,5 / 17,4"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55 / 17,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55 / 17,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55,5 / 17,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"55,5 / 17,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56 / 17,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56 / 17,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56,5 / 18,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"56,5 / 18,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57 / 18,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57 / 18,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57,5 / 18,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"57,5 / 18,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58 / 18,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58 / 18,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58,5 / 18,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"58,5 / 18,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59 / 18,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59 / 18,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59,5 / 18,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"59,5 / 18,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60 / 19,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60 / 19,1 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60,5 / 19,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"60,5 / 19,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61 / 19,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61 / 19,4 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61,5 / 19,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"61,5 / 19,6 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62 / 19,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62 / 19,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62,5 / 19,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"62,5 / 19,9 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63 / 20,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63 / 20,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63,5 / 20,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"63,5 / 20,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64 / 20,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64 / 20,3 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64,5 / 20,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"64,5 / 20,5 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65 / 20,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65 / 20,7 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65,5 / 20,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"65,5 / 20,8 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66 / 21,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66 / 21,0 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66,5 / 21,2 (+150,00)"
"Forlovelsesring 9k gull, buet, 5x1.5 mm",17366,publish,,1349,,,"66,5 / 21,2 (+150,00)"
